time,Hip:X,Hip:Y,Hip:Z,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,Spine:X,Spine:Y,Spine:Z,Neck:X,Neck:Y,Neck:Z,Nose:X,Nose:Y,Nose:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
13.08,-0.017841,-1.359632,0.99197,0.019821,-1.49952,1.01023,0.120166,-1.482386,0.554831,0.173279,-1.512387,0.105635,-0.07153,-1.226395,0.978465,-0.126329,-1.300811,0.513328,-0.251041,-1.400936,0.08309,-0.049651,-1.359658,1.244375,0.036881,-1.319229,1.481161,0.128661,-1.282531,1.532592,0.118343,-1.284678,1.642158,-0.023673,-1.190355,1.439384,-0.198169,-1.129205,1.205726,-0.193963,-1.214305,0.988045,0.056102,-1.479753,1.438307,-0.06391,-1.621942,1.207191,-0.123674,-1.521685,1.003214
13.1,-0.008836,-1.354702,0.990908,0.037392,-1.491937,1.008523,0.13703,-1.466758,0.552705,0.209459,-1.4851,0.107381,-0.063529,-1.221789,0.977082,-0.119654,-1.30079,0.513753,-0.252194,-1.40357,0.087862,-0.036001,-1.353865,1.243247,0.049056,-1.314524,1.480478,0.141871,-1.278787,1.530765,0.134009,-1.284088,1.641024,-0.015515,-1.183682,1.441777,-0.192605,-1.124373,1.212932,-0.17105,-1.250032,1.00767,0.070396,-1.47308,1.436199,-0.045534,-1.617831,1.204489,-0.107996,-1.518249,1.001969
13.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.52,0.312261,-1.238918,0.978602,0.413421,-1.342422,0.993283,0.410511,-1.30927,0.529821,0.363106,-1.354961,0.083753,0.200051,-1.142364,0.970605,0.272415,-1.067035,0.529381,0.028195,-1.299872,0.225836,0.291596,-1.275967,1.224,0.351352,-1.24432,1.47185,0.416541,-1.178953,1.541512,0.411572,-1.208442,1.649026,0.226214,-1.145409,1.443623,0.059713,-1.190549,1.205768,0.093988,-1.23916,0.979945,0.435855,-1.346225,1.41559,0.410877,-1.492878,1.157956,0.282103,-1.466865,0.973341
13.54,0.326488,-1.243737,0.981131,0.431115,-1.343645,0.993855,0.417423,-1.311588,0.528932,0.362234,-1.359487,0.083576,0.213257,-1.14985,0.973334,0.290134,-1.063737,0.535737,0.0637,-1.294343,0.220249,0.305938,-1.285051,1.22607,0.366671,-1.252419,1.474055,0.432271,-1.188099,1.543076,0.429759,-1.220436,1.648513,0.240796,-1.153656,1.444699,0.076778,-1.203165,1.207866,0.108353,-1.247505,0.979447,0.455453,-1.347426,1.41371,0.433069,-1.491806,1.155587,0.30063,-1.476802,0.971796
13.56,0.339629,-1.236154,0.981014,0.441424,-1.338447,0.993156,0.423045,-1.315322,0.527478,0.366549,-1.364532,0.081909,0.227411,-1.14139,0.97429,0.306073,-1.052751,0.538507,0.091767,-1.269155,0.203198,0.319001,-1.27843,1.226115,0.385987,-1.246972,1.473028,0.447576,-1.180684,1.544516,0.447976,-1.216248,1.649747,0.254021,-1.148523,1.447225,0.089404,-1.201401,1.211123,0.122185,-1.25454,0.982588,0.467606,-1.341843,1.412096,0.443405,-1.482334,1.150675,0.309913,-1.464021,0.96979
13.58,0.34788,-1.228559,0.980164,0.451123,-1.330156,0.992604,0.426408,-1.308491,0.526855,0.362922,-1.359492,0.083021,0.236397,-1.134387,0.972866,0.319661,-1.043845,0.540732,0.129623,-1.252858,0.188695,0.328258,-1.266113,1.225024,0.39816,-1.237945,1.471938,0.458218,-1.174038,1.544934,0.45873,-1.212068,1.647137,0.265807,-1.14168,1.447815,0.101679,-1.203272,1.214365,0.143019,-1.26736,0.986593,0.483599,-1.329804,1.410087,0.460004,-1.471041,1.148722,0.323811,-1.461973,0.970877
13.6,0.363294,-1.232815,0.981268,0.465677,-1.33524,0.991062,0.435278,-1.315512,0.52646,0.366817,-1.367001,0.083799,0.252307,-1.136839,0.97694,0.336427,-1.046386,0.544217,0.166912,-1.233659,0.16608,0.344175,-1.271546,1.227392,0.413918,-1.236094,1.473252,0.471317,-1.167955,1.546159,0.471671,-1.203726,1.649928,0.277111,-1.143529,1.448533,0.113697,-1.204948,1.21359,0.153713,-1.267792,0.987792,0.500964,-1.333192,1.413019,0.477715,-1.474667,1.150292,0.340421,-1.468104,0.972053
13.62,0.372951,-1.221986,0.978751,0.473881,-1.323395,0.9889,0.435864,-1.308605,0.521737,0.364162,-1.358999,0.078492,0.261758,-1.128502,0.97339,0.346119,-1.025982,0.540142,0.203604,-1.202093,0.145003,0.35208,-1.261941,1.224446,0.42122,-1.221655,1.470012,0.477231,-1.151188,1.542167,0.476943,-1.188426,1.645897,0.287462,-1.132957,1.443491,0.125126,-1.202587,1.209937,0.166434,-1.272552,0.982584,0.510346,-1.314779,1.40623,0.488534,-1.457575,1.143995,0.348243,-1.458625,0.965397
13.64,0.380715,-1.21025,0.97885,0.480873,-1.313236,0.987918,0.437684,-1.300051,0.522182,0.361646,-1.348485,0.080515,0.270926,-1.116066,0.972777,0.358464,-1.013473,0.542298,0.243327,-1.177691,0.13086,0.359959,-1.247909,1.22594,0.42959,-1.207926,1.471318,0.48602,-1.134279,1.542253,0.485775,-1.166728,1.646944,0.292532,-1.118568,1.443317,0.126935,-1.179219,1.209541,0.165647,-1.241412,0.97959,0.522137,-1.30286,1.404752,0.500397,-1.447719,1.143233,0.360894,-1.452565,0.963524
13.66,0.392436,-1.204115,0.977116,0.495388,-1.303708,0.985209,0.444234,-1.293934,0.524019,0.365565,-1.342851,0.084962,0.282895,-1.112408,0.972818,0.369412,-1.006737,0.541901,0.282054,-1.151118,0.116616,0.375094,-1.241429,1.224188,0.441379,-1.201242,1.469772,0.500794,-1.130635,1.540552,0.500781,-1.165757,1.643845,0.307431,-1.117662,1.440742,0.148749,-1.195945,1.20789,0.194864,-1.275135,0.980865,0.535086,-1.296769,1.402364,0.510901,-1.434685,1.138291,0.368104,-1.436851,0.962464
13.68,0.40413,-1.200584,0.975048,0.509379,-1.297856,0.983016,0.447962,-1.29364,0.515832,0.367164,-1.343092,0.074646,0.294307,-1.108812,0.971869,0.385195,-1.003225,0.535502,0.327098,-1.137273,0.09799,0.384771,-1.243579,1.224914,0.452307,-1.192806,1.467515,0.511129,-1.121933,1.539077,0.512421,-1.157998,1.642855,0.317256,-1.103162,1.439559,0.158652,-1.187236,1.206655,0.202946,-1.263188,0.980553,0.54653,-1.283298,1.404664,0.522295,-1.426591,1.139794,0.383494,-1.444027,0.962699
13.7,0.418073,-1.194708,0.972166,0.518231,-1.297599,0.98306,0.452981,-1.29295,0.519228,0.368895,-1.334406,0.080984,0.307944,-1.103189,0.967839,0.397983,-0.996417,0.533002,0.363651,-1.107538,0.09102,0.399888,-1.230806,1.221628,0.467654,-1.193439,1.466133,0.526416,-1.122097,1.53773,0.528547,-1.154928,1.643351,0.328719,-1.097354,1.439086,0.165113,-1.166502,1.205021,0.206105,-1.236908,0.975472,0.562317,-1.288172,1.399383,0.538984,-1.43261,1.135999,0.396144,-1.423048,0.961811
13.72,0.42616,-1.18334,0.971387,0.523654,-1.287858,0.980162,0.45274,-1.286556,0.51624,0.365285,-1.326821,0.076865,0.31811,-1.091754,0.967813,0.414624,-0.988226,0.532332,0.407167,-1.08662,0.085647,0.409403,-1.220238,1.219748,0.476556,-1.17498,1.463227,0.531839,-1.100926,1.535444,0.533118,-1.134037,1.641708,0.333755,-1.086359,1.435232,0.173834,-1.165633,1.202218,0.217897,-1.235138,0.974083,0.570014,-1.267282,1.400478,0.547352,-1.413178,1.136885,0.407551,-1.425096,0.959976
13.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.14,0.630272,-0.900444,0.965284,0.733478,-1.001603,0.973039,0.715374,-1.021741,0.51301,0.489014,-1.248725,0.193832,0.520221,-0.808152,0.960336,0.623677,-0.778748,0.507632,0.679412,-0.81504,0.059604,0.613051,-0.93465,1.21543,0.647794,-0.871404,1.461615,0.691734,-0.79579,1.539586,0.688166,-0.833815,1.642165,0.515199,-0.791979,1.416166,0.378336,-0.879345,1.175073,0.46218,-0.944194,0.95388,0.757198,-0.969279,1.411509,0.753251,-1.132679,1.162007,0.628085,-1.138891,0.961847
14.16,0.642217,-0.900165,0.966489,0.74355,-1.00509,0.975123,0.744027,-1.01067,0.519562,0.510211,-1.231034,0.206198,0.534987,-0.803252,0.963332,0.637281,-0.792355,0.513665,0.689209,-0.842904,0.069675,0.62782,-0.924657,1.219004,0.659813,-0.865516,1.466269,0.703503,-0.791759,1.54636,0.699329,-0.826264,1.649584,0.527348,-0.788393,1.420866,0.394836,-0.883789,1.178183,0.488063,-0.96261,0.960415,0.773892,-0.969837,1.41748,0.766178,-1.127206,1.163065,0.642435,-1.137593,0.96317
14.18,0.649819,-0.887877,0.965923,0.75256,-0.994957,0.977223,0.772107,-0.993411,0.520839,0.534298,-1.212963,0.207417,0.539457,-0.794718,0.960503,0.634468,-0.780653,0.506697,0.68616,-0.830191,0.061792,0.634527,-0.91296,1.219933,0.665031,-0.846422,1.464987,0.707694,-0.772479,1.544544,0.703199,-0.802381,1.649788,0.529746,-0.767635,1.418737,0.402648,-0.869121,1.175297,0.4997,-0.956419,0.961335,0.781665,-0.950115,1.419587,0.77723,-1.115879,1.168072,0.655664,-1.130279,0.964639
14.2,0.66131,-0.888498,0.967545,0.763763,-0.992135,0.976498,0.801105,-0.97414,0.525954,0.561393,-1.199563,0.212943,0.549447,-0.796795,0.964549,0.642633,-0.791064,0.513521,0.694524,-0.849155,0.070877,0.645279,-0.912169,1.221494,0.67767,-0.847427,1.467105,0.716854,-0.767122,1.543877,0.71154,-0.791069,1.651618,0.540825,-0.777169,1.421559,0.416265,-0.879947,1.177994,0.518459,-0.963712,0.966758,0.790993,-0.951831,1.421295,0.791611,-1.11834,1.172297,0.670234,-1.130697,0.970221
14.22,0.669107,-0.878438,0.968064,0.771664,-0.982009,0.978814,0.825066,-0.952047,0.529937,0.585836,-1.168171,0.206077,0.555978,-0.788957,0.963241,0.645881,-0.786935,0.511074,0.697584,-0.849722,0.069458,0.653015,-0.898816,1.22288,0.686395,-0.834797,1.46862,0.726118,-0.752969,1.544375,0.720747,-0.775984,1.653043,0.549282,-0.764338,1.422829,0.420623,-0.865683,1.181604,0.524206,-0.949957,0.968736,0.799002,-0.93953,1.422498,0.800405,-1.10759,1.173974,0.676216,-1.114088,0.973034
14.24,0.676671,-0.868862,0.967105,0.782198,-0.970248,0.977988,0.846568,-0.931607,0.532596,0.617202,-1.14967,0.20274,0.560579,-0.781783,0.962491,0.646155,-0.772774,0.510552,0.692443,-0.835666,0.069459,0.659244,-0.889501,1.222808,0.692667,-0.823576,1.468146,0.730637,-0.736937,1.539392,0.726789,-0.751786,1.650892,0.556036,-0.751118,1.42009,0.422185,-0.831248,1.178977,0.521588,-0.903119,0.963552,0.806561,-0.935305,1.420139,0.809578,-1.107289,1.174898,0.685372,-1.09986,0.972768
