time,Hip:X,Hip:Y,Hip:Z,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,Spine:X,Spine:Y,Spine:Z,Neck:X,Neck:Y,Neck:Z,Nose:X,Nose:Y,Nose:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
17.02,0.737778,1.649805,0.968416,0.860629,1.718571,0.980263,0.861397,1.813603,0.531239,1.041401,1.544027,0.206738,0.61601,1.586098,0.960865,0.676992,1.657668,0.506458,0.743244,1.647104,0.056093,0.752882,1.596606,1.216459,0.706228,1.660627,1.460534,0.644547,1.718814,1.535726,0.659388,1.68333,1.633916,0.593428,1.599096,1.402805,0.572669,1.476642,1.131938,0.701783,1.44673,0.930285,0.849773,1.684681,1.413618,0.9967,1.573543,1.18312,0.923548,1.557381,0.966038
17.04,0.728657,1.666819,0.970108,0.847163,1.744732,0.982469,0.838016,1.838122,0.532969,1.020446,1.579812,0.199327,0.611206,1.589935,0.959895,0.675522,1.656631,0.501971,0.74966,1.649232,0.051051,0.745274,1.613205,1.217751,0.69306,1.669301,1.462576,0.626639,1.72321,1.536471,0.642929,1.689221,1.635441,0.584373,1.605179,1.402903,0.559787,1.478648,1.132682,0.685972,1.453725,0.931693,0.836361,1.711833,1.414112,0.994657,1.616874,1.182536,0.932809,1.616083,0.962331
17.06,0.719255,1.684232,0.97141,0.836891,1.761433,0.983859,0.819901,1.870489,0.537233,1.011141,1.632328,0.192419,0.602453,1.607175,0.961101,0.669985,1.667447,0.502055,0.748947,1.657675,0.052333,0.735319,1.628565,1.218416,0.682643,1.682679,1.463628,0.615105,1.736033,1.538089,0.630557,1.699425,1.635639,0.576148,1.622532,1.403374,0.554526,1.493253,1.134206,0.683314,1.47127,0.93195,0.826978,1.729771,1.413497,0.983584,1.634814,1.180525,0.921048,1.625476,0.961659
17.08,0.710606,1.697178,0.971959,0.825274,1.778487,0.984775,0.802051,1.889879,0.538544,0.995739,1.671962,0.180093,0.5995,1.610099,0.962436,0.666598,1.668366,0.502137,0.750479,1.659987,0.051931,0.729825,1.642233,1.21855,0.676452,1.694677,1.46394,0.605741,1.746686,1.538355,0.622353,1.710664,1.635867,0.572874,1.627817,1.40396,0.547464,1.490193,1.139089,0.676527,1.472294,0.939163,0.81934,1.746615,1.414202,0.9872,1.672998,1.180802,0.93261,1.676804,0.957171
17.1,0.692113,1.682799,0.974903,0.804593,1.767292,0.988874,0.772697,1.868983,0.540864,0.968447,1.679448,0.169008,0.582373,1.594798,0.96489,0.65284,1.648977,0.504927,0.742892,1.639201,0.055548,0.707728,1.632398,1.221211,0.657435,1.681082,1.467441,0.583526,1.730033,1.54094,0.601931,1.695982,1.638179,0.555853,1.612613,1.409235,0.531964,1.473296,1.144716,0.66139,1.459368,0.944881,0.798341,1.735705,1.417461,0.963576,1.657079,1.183675,0.907313,1.655374,0.960384
17.12,0.692765,1.714431,0.973075,0.80215,1.803817,0.988787,0.764108,1.899736,0.53859,0.956982,1.738873,0.154426,0.586193,1.62154,0.962164,0.658556,1.674483,0.501024,0.758097,1.667646,0.052912,0.708916,1.667584,1.219127,0.662794,1.7206,1.465161,0.587917,1.769524,1.538896,0.608627,1.739242,1.636554,0.561351,1.646064,1.409272,0.540652,1.505932,1.145481,0.663338,1.480826,0.943313,0.798472,1.778527,1.412666,0.961915,1.701169,1.178406,0.910776,1.692004,0.955836
17.14,0.673905,1.703624,0.975396,0.781065,1.795384,0.99117,0.738277,1.892123,0.540289,0.924307,1.750012,0.14472,0.568097,1.608988,0.963847,0.644092,1.65991,0.501401,0.751301,1.647363,0.055116,0.689463,1.656669,1.221462,0.647889,1.710578,1.467681,0.575003,1.762685,1.542555,0.594829,1.731436,1.64083,0.546648,1.638816,1.413797,0.52567,1.490888,1.154703,0.646637,1.463701,0.951284,0.778348,1.772045,1.414077,0.939474,1.689888,1.180007,0.890815,1.677897,0.957897
17.16,0.659643,1.707786,0.973017,0.763528,1.802571,0.987891,0.717181,1.898698,0.540326,0.891522,1.786904,0.131895,0.555449,1.612853,0.962347,0.632823,1.660143,0.504556,0.742108,1.640205,0.061823,0.673396,1.664903,1.218911,0.633511,1.718513,1.465359,0.559932,1.770808,1.539651,0.580078,1.74152,1.638056,0.534719,1.642446,1.414251,0.521545,1.492716,1.156076,0.636406,1.463976,0.9503,0.761677,1.776595,1.414415,0.924014,1.697791,1.180852,0.87487,1.68678,0.958695
17.18,0.64919,1.726107,0.970204,0.749299,1.824917,0.984992,0.698128,1.920135,0.539287,0.859173,1.831932,0.120586,0.551161,1.624485,0.959894,0.628329,1.666295,0.501763,0.745925,1.648431,0.060566,0.665159,1.686795,1.214133,0.624497,1.735337,1.461647,0.549191,1.786252,1.535738,0.570708,1.756636,1.63357,0.532217,1.650576,1.412393,0.520477,1.503428,1.153935,0.627993,1.470783,0.947268,0.751203,1.792399,1.414303,0.916749,1.724525,1.1811,0.870716,1.712017,0.957524
17.2,0.636972,1.738695,0.968891,0.739001,1.836435,0.984731,0.680999,1.939144,0.541389,0.823102,1.882726,0.1108,0.541651,1.636483,0.960685,0.621427,1.677783,0.504237,0.747753,1.657679,0.065832,0.651062,1.703142,1.212494,0.614105,1.749477,1.460827,0.539137,1.800352,1.533136,0.557614,1.772477,1.630614,0.526649,1.663386,1.415914,0.520254,1.509591,1.160323,0.62257,1.475269,0.951008,0.742118,1.808499,1.415729,0.901921,1.733323,1.181659,0.847466,1.703536,0.960419
17.22,0.620421,1.734861,0.968612,0.715734,1.840917,0.985767,0.651752,1.935152,0.537755,0.779472,1.91023,0.098584,0.52731,1.627974,0.957315,0.610996,1.664097,0.500058,0.738048,1.641007,0.060945,0.635851,1.699202,1.211267,0.59532,1.7442,1.459719,0.519707,1.793262,1.531466,0.537033,1.763918,1.626368,0.510317,1.649192,1.413435,0.504556,1.491738,1.161074,0.618361,1.479418,0.952916,0.718442,1.819677,1.413346,0.889339,1.767647,1.1807,0.849401,1.749969,0.953627
17.24,0.60621,1.737126,0.967822,0.695354,1.848401,0.983265,0.625185,1.934084,0.534806,0.725092,1.939318,0.087987,0.519604,1.623869,0.958448,0.603899,1.66422,0.501456,0.739994,1.647738,0.063538,0.623116,1.701852,1.211464,0.578672,1.739588,1.459942,0.501639,1.785151,1.531716,0.518976,1.763018,1.627633,0.506345,1.645052,1.413643,0.498361,1.478068,1.166179,0.601988,1.457547,0.958405,0.704381,1.819342,1.41574,0.878825,1.776153,1.183943,0.843831,1.763266,0.955224
17.26,0.585929,1.72009,0.971389,0.673257,1.834089,0.986634,0.590745,1.915557,0.537321,0.661506,1.939789,0.085809,0.501242,1.60525,0.960959,0.591213,1.647192,0.503202,0.734859,1.634337,0.065451,0.605139,1.685931,1.216663,0.560913,1.72928,1.464468,0.482094,1.773554,1.535647,0.499856,1.75685,1.631862,0.490074,1.628172,1.419812,0.486528,1.460376,1.171186,0.592587,1.454817,0.962465,0.682736,1.810435,1.419337,0.856067,1.765077,1.185173,0.8254,1.746385,0.957308
17.28,0.585116,1.747957,0.968307,0.675858,1.858444,0.981985,0.585907,1.950274,0.538408,0.631606,1.995344,0.08287,0.500684,1.634838,0.961003,0.590583,1.67688,0.507399,0.739437,1.652071,0.076692,0.604438,1.71375,1.214105,0.558634,1.759479,1.461231,0.483542,1.809752,1.531547,0.499187,1.792567,1.630619,0.491921,1.654861,1.418441,0.493594,1.484979,1.172251,0.598919,1.482149,0.963178,0.681535,1.83272,1.420347,0.851389,1.791394,1.183822,0.822963,1.77721,0.957285
17.3,0.574609,1.753933,0.968371,0.661987,1.867277,0.983143,0.566899,1.958983,0.535709,0.585225,2.017178,0.078587,0.491092,1.639266,0.957983,0.586642,1.683183,0.502803,0.740803,1.660724,0.072304,0.593555,1.721792,1.213895,0.546566,1.767314,1.460562,0.469564,1.818433,1.528153,0.486594,1.801353,1.627369,0.483428,1.652784,1.417466,0.484426,1.476863,1.175584,0.588814,1.488331,0.964904,0.667003,1.847026,1.41853,0.84122,1.817344,1.182159,0.816532,1.804912,0.953786
17.32,0.56609,1.755348,0.96982,0.652889,1.86915,0.978151,0.541006,1.950954,0.535283,0.538962,2.010067,0.077852,0.482789,1.6404,0.962651,0.579035,1.680628,0.511012,0.737419,1.653572,0.084329,0.585817,1.725546,1.214592,0.532464,1.763509,1.461513,0.454171,1.811931,1.529549,0.473429,1.795474,1.628737,0.47261,1.651851,1.416457,0.479692,1.476095,1.176582,0.57924,1.489949,0.9649,0.649888,1.847956,1.422106,0.823813,1.820674,1.18466,0.810749,1.819143,0.954211
17.34,0.545731,1.738177,0.969877,0.626508,1.85641,0.983234,0.513903,1.940162,0.536039,0.489523,2.012121,0.080556,0.465782,1.619435,0.958092,0.562853,1.660931,0.506625,0.731525,1.631683,0.083777,0.563555,1.709747,1.215903,0.51741,1.758249,1.462074,0.436518,1.803894,1.530663,0.459631,1.79364,1.629235,0.457808,1.634816,1.421233,0.472362,1.457559,1.180503,0.570451,1.479238,0.967227,0.628979,1.842337,1.41865,0.803124,1.81687,1.179784,0.788666,1.807787,0.955154
17.36,0.535935,1.744824,0.971982,0.613856,1.865784,0.98327,0.497135,1.949552,0.533088,0.449294,2.033658,0.079749,0.453989,1.626119,0.962131,0.554053,1.666418,0.507894,0.728671,1.631753,0.087342,0.554904,1.7178,1.217991,0.498153,1.752654,1.464568,0.418153,1.79733,1.532958,0.442235,1.784584,1.632595,0.443459,1.634818,1.420232,0.456436,1.447039,1.186376,0.557304,1.478275,0.976223,0.605796,1.845694,1.423812,0.788205,1.834416,1.185327,0.787876,1.848146,0.956519
17.38,0.528953,1.769779,0.96757,0.606813,1.889863,0.981642,0.484634,1.975416,0.532037,0.417984,2.057813,0.082171,0.44878,1.650888,0.955004,0.547465,1.689203,0.502359,0.734214,1.640051,0.090854,0.54425,1.742871,1.214291,0.497829,1.793083,1.459998,0.418418,1.839305,1.529706,0.443035,1.827167,1.62728,0.44551,1.665105,1.42366,0.47405,1.48562,1.183226,0.56215,1.509541,0.967655,0.602055,1.877425,1.417302,0.774554,1.86094,1.172753,0.776174,1.872974,0.949698
17.4,0.518748,1.776126,0.966338,0.591898,1.89928,0.975782,0.470885,1.964486,0.523571,0.380672,2.038154,0.075783,0.450922,1.656447,0.953073,0.545131,1.694336,0.499879,0.709557,1.661687,0.085156,0.537343,1.752913,1.212796,0.486429,1.796299,1.459351,0.407678,1.842009,1.52773,0.43471,1.833963,1.627056,0.435092,1.665951,1.421115,0.466457,1.486578,1.183636,0.557028,1.529111,0.974469,0.583549,1.888947,1.418181,0.759798,1.879459,1.174848,0.75992,1.888931,0.949999
17.42,0.498273,1.771551,0.96798,0.570786,1.895187,0.977134,0.445386,1.960585,0.526766,0.347954,2.029143,0.080319,0.427314,1.648764,0.955273,0.521188,1.690188,0.503656,0.705329,1.654807,0.092749,0.516925,1.748721,1.214943,0.466021,1.7928,1.461358,0.387756,1.840261,1.529904,0.415313,1.830106,1.629001,0.41998,1.660098,1.423443,0.458223,1.478348,1.188758,0.538636,1.5174,0.979036,0.561686,1.884801,1.420037,0.732684,1.877303,1.174618,0.738811,1.891982,0.951619
17.44,0.472203,1.767751,0.963427,0.541071,1.89088,0.973261,0.441402,1.956841,0.518124,0.384882,2.039169,0.068674,0.410449,1.648294,0.951537,0.499872,1.687977,0.49738,0.642575,1.66036,0.091503,0.491932,1.747846,1.210491,0.442063,1.789534,1.457209,0.362483,1.832518,1.525701,0.39219,1.827843,1.623647,0.394795,1.655249,1.419366,0.437116,1.469186,1.186337,0.523063,1.525186,0.981013,0.531456,1.88741,1.414155,0.700741,1.888849,1.169954,0.701159,1.885952,0.953251
17.46,0.446586,1.748375,0.96593,0.514693,1.870247,0.975395,0.427154,1.908858,0.517374,0.334321,1.968922,0.072376,0.411852,1.639259,0.952423,0.474634,1.654747,0.498271,0.534711,1.66345,0.103269,0.465678,1.728718,1.211327,0.416594,1.764852,1.459285,0.338395,1.808048,1.527382,0.367075,1.803128,1.625715,0.378532,1.633356,1.424808,0.428641,1.456942,1.188643,0.512269,1.506466,0.984858,0.501798,1.865332,1.419682,0.670741,1.870958,1.174582,0.6745,1.882156,0.956371
17.48,0.425434,1.75221,0.963873,0.483913,1.8769,0.97276,0.412538,1.905743,0.510972,0.370348,1.971436,0.065187,0.382746,1.643122,0.953468,0.450834,1.671201,0.504566,0.496546,1.698198,0.103493,0.445608,1.733655,1.210446,0.399673,1.769275,1.458722,0.318782,1.807798,1.525577,0.348002,1.809598,1.624663,0.365338,1.631974,1.42384,0.426228,1.460465,1.185291,0.507011,1.515367,0.981702,0.484628,1.876653,1.415419,0.64863,1.904548,1.167919,0.660738,1.907206,0.944968
17.5,0.400325,1.689727,0.966162,0.383693,1.66475,0.985215,0.388931,1.732962,0.535964,0.373963,1.792701,0.098682,0.406366,1.719292,0.949015,0.481029,1.6841,0.505263,0.431921,1.742193,0.107414,0.412219,1.683796,1.20947,0.382784,1.709841,1.4634,0.299081,1.742988,1.529029,0.320068,1.741699,1.629628,0.404709,1.739125,1.413027,0.508022,1.672986,1.154471,0.563477,1.67555,0.960191,0.387194,1.651999,1.424952,0.444668,1.494579,1.194558,0.464867,1.486737,0.980105
17.52,0.360465,1.696514,0.97004,0.404061,1.817672,0.978225,0.369052,1.818255,0.517011,0.342623,1.868078,0.069771,0.339284,1.583433,0.961092,0.389381,1.627255,0.507589,0.420828,1.717857,0.106389,0.383356,1.680807,1.216239,0.340406,1.711364,1.465883,0.258013,1.743939,1.531509,0.287013,1.747492,1.631491,0.312463,1.577904,1.431857,0.385611,1.421229,1.187548,0.445926,1.454576,0.989594,0.41517,1.829029,1.421981,0.574915,1.86791,1.175018,0.580004,1.86649,0.956284
17.54,0.311284,1.624826,0.970552,0.343636,1.688334,0.985804,0.312619,1.712661,0.551913,0.31942,1.784101,0.130976,0.280554,1.51365,0.962054,0.355916,1.549917,0.514115,0.421709,1.664763,0.130619,0.339803,1.614582,1.218237,0.296446,1.629369,1.471164,0.206109,1.64203,1.538085,0.231032,1.646446,1.639421,0.282617,1.526584,1.432005,0.36964,1.397286,1.175806,0.405307,1.406689,0.98589,0.356477,1.720257,1.429007,0.50566,1.75293,1.186294,0.520951,1.759742,0.962644
17.56,0.338591,1.759148,0.959686,0.317362,1.742889,0.976079,0.338609,1.816946,0.527309,0.335667,1.908504,0.09191,0.362348,1.788106,0.941284,0.432783,1.770169,0.496018,0.456862,1.883408,0.107192,0.361144,1.750417,1.206122,0.334591,1.771719,1.459798,0.249509,1.796832,1.524163,0.267534,1.804595,1.629625,0.365732,1.790435,1.407943,0.47376,1.705974,1.150442,0.483033,1.65001,0.971108,0.335989,1.715538,1.423519,0.369778,1.55141,1.192924,0.372071,1.523744,0.977119
17.58,0.242909,1.584479,0.983181,0.279874,1.664383,0.995456,0.243794,1.707426,0.569956,0.264614,1.774529,0.152667,0.218328,1.457036,0.979594,0.272346,1.521212,0.532749,0.442034,1.641948,0.153925,0.278473,1.571546,1.231411,0.237273,1.582984,1.484878,0.143613,1.585395,1.550649,0.165719,1.591705,1.65485,0.229373,1.470208,1.442944,0.320803,1.342431,1.187466,0.334755,1.332145,1.001141,0.296561,1.685865,1.442517,0.440838,1.746532,1.194729,0.449826,1.760118,0.969282
17.6,0.290358,1.768431,0.970636,0.310445,1.785834,0.984754,0.289743,1.87247,0.539287,0.316174,1.9263,0.110426,0.287119,1.759168,0.956826,0.338594,1.795085,0.51904,0.503934,1.853016,0.146275,0.318438,1.758688,1.216758,0.291952,1.775588,1.471601,0.207899,1.795386,1.534093,0.224775,1.804965,1.639653,0.317943,1.76005,1.420328,0.42713,1.664106,1.163696,0.423595,1.626576,0.987988,0.30424,1.764433,1.437659,0.363615,1.663103,1.201383,0.357864,1.651091,0.9768
17.62,0.284251,1.789146,0.963897,0.330739,1.920734,0.973311,0.246727,1.948754,0.519565,0.277114,2.001254,0.069764,0.253797,1.657586,0.953093,0.290577,1.71984,0.494261,0.55415,1.755429,0.160503,0.321677,1.773605,1.212127,0.282507,1.798568,1.463539,0.196799,1.813871,1.527697,0.221908,1.830355,1.631423,0.279692,1.660847,1.424989,0.368698,1.524587,1.172907,0.378617,1.531677,0.983707,0.342719,1.91908,1.417633,0.488926,1.996815,1.164389,0.478633,2.022137,0.932795
17.64,0.272173,1.811704,0.96212,0.318181,1.941271,0.973675,0.23051,1.974134,0.520207,0.276932,1.995597,0.072519,0.240003,1.672387,0.951652,0.2599,1.741608,0.486278,0.561986,1.733148,0.178698,0.309602,1.797414,1.209104,0.268854,1.820493,1.460708,0.182873,1.836643,1.521779,0.207079,1.854175,1.626464,0.271907,1.677761,1.422239,0.360987,1.544503,1.170215,0.37198,1.567449,0.976629,0.325657,1.942993,1.414614,0.467972,2.019605,1.159751,0.458966,2.049189,0.927242
17.66,0.272662,1.853164,0.962294,0.306999,1.991004,0.976531,0.209834,2.005872,0.52385,0.238482,2.029894,0.071213,0.242215,1.707967,0.952798,0.240362,1.770838,0.486543,0.570599,1.722224,0.197205,0.309617,1.837545,1.209826,0.266443,1.862505,1.461092,0.184054,1.882057,1.522965,0.206102,1.897442,1.627252,0.272133,1.719447,1.41842,0.367121,1.586094,1.168224,0.366018,1.603235,0.975492,0.321902,1.986123,1.414514,0.465871,2.067124,1.163547,0.445525,2.085096,0.935623
17.68,0.272436,1.873615,0.96146,0.303787,2.014067,0.976196,0.203115,2.026126,0.524303,0.251934,2.038816,0.072193,0.249476,1.727836,0.949188,0.208109,1.766892,0.489707,0.560893,1.666788,0.229869,0.309066,1.860134,1.209015,0.263085,1.880283,1.460015,0.177523,1.889554,1.522813,0.200426,1.907359,1.627356,0.275959,1.737915,1.418201,0.376024,1.609953,1.166335,0.360879,1.6199,0.97229,0.317708,2.002776,1.414526,0.462553,2.090795,1.16439,0.440543,2.106477,0.933363
17.7,0.263658,1.881119,0.96358,0.289847,2.02256,0.976158,0.192911,2.03279,0.521481,0.25295,2.042148,0.067939,0.2462,1.733718,0.955631,0.180617,1.774841,0.493737,0.540167,1.694679,0.23385,0.301136,1.871607,1.211277,0.247672,1.887102,1.461086,0.158563,1.885978,1.525111,0.183303,1.909385,1.628693,0.268132,1.750255,1.418046,0.375047,1.628134,1.16541,0.344751,1.622797,0.97217,0.29632,2.014867,1.414793,0.441857,2.110108,1.16558,0.414898,2.124126,0.935426
17.72,0.253942,1.883958,0.967209,0.280313,2.024173,0.980542,0.188664,2.032868,0.52556,0.25155,2.034369,0.072096,0.239829,1.737285,0.95858,0.157144,1.778129,0.500441,0.514508,1.710093,0.240433,0.286285,1.876459,1.213987,0.23626,1.900121,1.464382,0.149971,1.899555,1.529408,0.17357,1.923305,1.633284,0.259284,1.758511,1.42544,0.370789,1.637759,1.174521,0.336309,1.631048,0.975827,0.280887,2.026827,1.413981,0.420867,2.1189,1.161565,0.396301,2.13725,0.928848
17.74,0.245513,1.897489,0.969669,0.266694,2.038391,0.982224,0.179378,2.041716,0.526917,0.249915,2.036086,0.075073,0.234379,1.74957,0.962315,0.136209,1.788098,0.506882,0.490251,1.735319,0.240252,0.275353,1.892223,1.215144,0.218277,1.904969,1.464763,0.130864,1.900388,1.530162,0.153408,1.926895,1.634332,0.24745,1.765763,1.423151,0.363874,1.648338,1.173785,0.330988,1.658986,0.973646,0.256101,2.036312,1.41458,0.396853,2.139093,1.166317,0.372131,2.1624,0.932249
17.76,0.23791,1.899373,0.971341,0.255291,2.041261,0.982225,0.174795,2.04263,0.525596,0.24996,2.034556,0.074725,0.231766,1.751111,0.964242,0.12041,1.787348,0.510936,0.466835,1.756539,0.227782,0.26469,1.897936,1.217001,0.205366,1.914417,1.465671,0.118489,1.902223,1.533779,0.143198,1.933385,1.637862,0.240258,1.773111,1.425508,0.361639,1.655812,1.178651,0.324484,1.663597,0.972238,0.239354,2.04409,1.412606,0.383075,2.157142,1.170238,0.360579,2.155397,0.940289
17.78,0.230674,1.908601,0.972034,0.244869,2.051951,0.980699,0.172497,2.046994,0.522704,0.248281,2.037513,0.072484,0.230981,1.76036,0.965208,0.106632,1.790486,0.516404,0.441414,1.794616,0.216071,0.25529,1.909592,1.217735,0.19601,1.927619,1.466079,0.10727,1.906961,1.534347,0.128539,1.936339,1.640486,0.236162,1.78506,1.426364,0.360441,1.668848,1.181518,0.320863,1.675675,0.972027,0.223992,2.058484,1.40874,0.358417,2.175235,1.163909,0.338189,2.172959,0.932721
17.8,0.220668,1.908978,0.972972,0.224198,2.05361,0.979922,0.159709,2.043219,0.521895,0.245629,2.036775,0.07337,0.224001,1.761629,0.968707,0.088299,1.786442,0.524742,0.40444,1.813228,0.205399,0.239836,1.914174,1.217895,0.179137,1.930552,1.4657,0.090617,1.901277,1.534157,0.110906,1.930334,1.640652,0.222651,1.791638,1.428212,0.355859,1.681759,1.186435,0.297252,1.658262,0.978238,0.19707,2.065731,1.407816,0.333425,2.191679,1.167072,0.323658,2.180064,0.935886
17.82,0.212484,1.917507,0.973079,0.211908,2.063455,0.980153,0.153831,2.049502,0.521771,0.244506,2.040146,0.075315,0.220287,1.770831,0.970499,0.075288,1.786958,0.528508,0.365359,1.826295,0.18657,0.229892,1.92513,1.219066,0.166587,1.93497,1.465865,0.078671,1.900092,1.535663,0.099399,1.930705,1.642704,0.216397,1.798651,1.429391,0.353166,1.691527,1.187807,0.290486,1.660223,0.978486,0.176145,2.073455,1.407651,0.308644,2.208318,1.168692,0.300963,2.192531,0.938103
17.84,0.202429,1.922484,0.973842,0.201876,2.068936,0.979374,0.152238,2.050639,0.520088,0.244099,2.037052,0.074437,0.214181,1.775921,0.972737,0.062414,1.784248,0.531785,0.323897,1.835618,0.165377,0.216721,1.932495,1.21852,0.150997,1.939152,1.465075,0.06344,1.9035,1.535257,0.085177,1.936372,1.641561,0.206273,1.800357,1.428798,0.347551,1.69876,1.18813,0.289195,1.690241,0.975457,0.158307,2.07926,1.405555,0.283844,2.214878,1.16378,0.280805,2.202593,0.932749
17.86,0.187682,1.91789,0.975119,0.183512,2.064463,0.979744,0.143487,2.045819,0.518711,0.244341,2.036082,0.074431,0.205007,1.771596,0.976519,0.048737,1.776947,0.535355,0.275932,1.836247,0.146235,0.201263,1.931231,1.220945,0.133599,1.941722,1.46694,0.046338,1.904243,1.537483,0.066515,1.936554,1.644602,0.195462,1.801721,1.430388,0.339506,1.70233,1.191561,0.282732,1.701637,0.973043,0.136057,2.082012,1.403061,0.254787,2.216475,1.15937,0.256207,2.212076,0.92509
17.88,0.170719,1.893529,0.979073,0.158009,2.040727,0.982392,0.129545,2.021929,0.519856,0.23582,2.01593,0.075421,0.194512,1.747172,0.983245,0.03548,1.747042,0.538605,0.222854,1.807071,0.126272,0.18176,1.909871,1.226727,0.110381,1.912074,1.470639,0.024406,1.869472,1.540344,0.04272,1.897567,1.648438,0.177743,1.775639,1.436782,0.329063,1.690212,1.197266,0.275903,1.697369,0.978075,0.107074,2.054998,1.407131,0.222836,2.194533,1.162543,0.233915,2.185295,0.926178
17.9,0.161469,1.892301,0.979935,0.14389,2.038596,0.983933,0.129025,2.021255,0.519985,0.237962,2.019482,0.073742,0.190156,1.746235,0.981452,0.028439,1.743352,0.53601,0.174253,1.807588,0.106668,0.172317,1.908103,1.228049,0.098875,1.908573,1.47124,0.013723,1.865673,1.541553,0.031415,1.893138,1.649452,0.16591,1.770872,1.436218,0.321823,1.686942,1.199211,0.274127,1.708894,0.975296,0.088481,2.052333,1.403416,0.205309,2.194785,1.160542,0.222599,2.178623,0.925669
17.92,0.15269,1.898885,0.978563,0.12722,2.04261,0.981151,0.131514,2.033186,0.514657,0.24947,2.040586,0.068505,0.182941,1.752583,0.980131,0.022289,1.751186,0.53289,0.131146,1.809162,0.093125,0.161455,1.915385,1.227342,0.089322,1.920189,1.46981,0.00698,1.872039,1.540146,0.024415,1.898911,1.648909,0.156837,1.784876,1.435734,0.32077,1.713636,1.201844,0.277365,1.747801,0.973272,0.071372,2.06425,1.398175,0.183557,2.211083,1.154761,0.203915,2.187638,0.922309
17.94,0.135649,1.890836,0.978284,0.110081,2.033977,0.980648,0.125711,2.028407,0.514761,0.249696,2.0428,0.069825,0.166509,1.746267,0.979467,0.006046,1.74345,0.531664,0.075154,1.793708,0.083736,0.14777,1.911302,1.226748,0.072045,1.914282,1.468469,-0.010095,1.862879,1.538563,0.009975,1.890914,1.648114,0.142532,1.781452,1.433211,0.311306,1.7156,1.201928,0.261768,1.740057,0.974463,0.048791,2.05339,1.396243,0.160353,2.205652,1.1561,0.18501,2.175813,0.928223
17.96,0.126333,1.895198,0.975752,0.098037,2.038063,0.977821,0.125026,2.01564,0.51519,0.24834,2.025771,0.073114,0.158087,1.75145,0.977636,-0.000885,1.746492,0.531696,0.023515,1.784799,0.078464,0.136218,1.915262,1.224894,0.057635,1.907993,1.465286,-0.023054,1.85664,1.536194,-0.002495,1.883533,1.6464,0.134415,1.776671,1.427583,0.306753,1.718152,1.195606,0.254048,1.747394,0.971147,0.034807,2.05212,1.395252,0.145908,2.204696,1.158715,0.176057,2.176148,0.930428
17.98,0.115527,1.90575,0.971785,0.080175,2.045768,0.977658,0.132305,2.037618,0.516407,0.260505,2.060799,0.07472,0.149215,1.763259,0.972267,-0.006012,1.759048,0.524075,-0.020546,1.786069,0.068723,0.124717,1.92748,1.221393,0.04451,1.92418,1.461042,-0.030963,1.86746,1.534455,-0.010938,1.89872,1.643919,0.12597,1.798254,1.424504,0.301398,1.746665,1.194167,0.245523,1.775483,0.969635,0.018457,2.062841,1.388664,0.124727,2.217543,1.151578,0.161939,2.185781,0.923
18,0.094956,1.885195,0.970753,0.054607,2.023778,0.978866,0.124231,2.020309,0.519748,0.254751,2.044014,0.079554,0.134406,1.744549,0.969421,-0.019225,1.736291,0.520078,-0.067906,1.749304,0.063728,0.106581,1.907368,1.22128,0.025414,1.896351,1.459833,-0.048177,1.838707,1.532945,-0.030281,1.869562,1.641811,0.111481,1.770427,1.423688,0.286561,1.730472,1.190918,0.23741,1.780338,0.966582,-0.001437,2.036526,1.389754,0.103502,2.192809,1.153751,0.14542,2.149257,0.929186
18.02,0.079334,1.871851,0.969507,0.03918,2.01088,0.97638,0.117172,2.01151,0.516688,0.253973,2.035932,0.077794,0.11943,1.73116,0.970287,-0.030978,1.723441,0.517652,-0.107989,1.72479,0.062659,0.090004,1.893605,1.221389,0.00847,1.884027,1.460203,-0.065027,1.825413,1.532723,-0.049764,1.852287,1.64272,0.098021,1.763001,1.423073,0.273104,1.720187,1.18978,0.216426,1.76249,0.966674,-0.021968,2.025676,1.387548,0.081364,2.181957,1.148972,0.125965,2.138144,0.922736
18.04,0.064424,1.869786,0.967216,0.022482,2.007281,0.974656,0.112366,2.01713,0.518314,0.257551,2.053114,0.081531,0.103706,1.729611,0.966861,-0.043425,1.72528,0.512302,-0.138607,1.725588,0.059613,0.077607,1.892672,1.219629,-0.003314,1.877457,1.457906,-0.075909,1.816742,1.529554,-0.060779,1.843437,1.639606,0.090044,1.760929,1.420714,0.263156,1.72282,1.185782,0.20261,1.76163,0.966305,-0.032427,2.019163,1.387932,0.069395,2.181574,1.154063,0.116672,2.131472,0.930229
